"Год","Месяц","Отделение(дивизион)","субдивизион_1","субдивизион_2","субдивизион_3","Операционные_расходы_млн_тенге"
"2023","8","Дивизион_по_корпоративному_бизнесу","II. СЕБЕСТОИМОСТЬ РЕАЛИЗОВАННЫХ УСЛУГ: (сумма строк 1.1.+ 1.2.+ 1.3 )","2.2.Расходы по труду основного производ. персонала","2.2.4. Расходы на социальное обеспечение","8.79487444"
"2023","8","Дивизион_по_корпоративному_бизнесу","II. СЕБЕСТОИМОСТЬ РЕАЛИЗОВАННЫХ УСЛУГ: (сумма строк 1.1.+ 1.2.+ 1.3 )","2.2.Расходы по труду основного производ. персонала","2.2.6.Обязательное социальное медицин.отчисление","11.22151555"
"2023","8","Дивизион_по_корпоративному_бизнесу","II. СЕБЕСТОИМОСТЬ РЕАЛИЗОВАННЫХ УСЛУГ: (сумма строк 1.1.+ 1.2.+ 1.3 )","2.3. Себестоимость реализованных товаров","2.3.6. Прочие","0.05508527"
"2023","8","Дивизион_по_корпоративному_бизнесу","II. СЕБЕСТОИМОСТЬ РЕАЛИЗОВАННЫХ УСЛУГ: (сумма строк 1.1.+ 1.2.+ 1.3 )","2.4. Накладные затраты, всего","2.4.3. Охрана объектов производствен.назначения","0.71550214"
"2023","8","Дивизион_по_корпоративному_бизнесу","II. СЕБЕСТОИМОСТЬ РЕАЛИЗОВАННЫХ УСЛУГ: (сумма строк 1.1.+ 1.2.+ 1.3 )","2.4. Накладные затраты, всего","2.4.4. Затраты на обеспечение условий труда и техники безопасности производства","0.38870971"
"2023","8","Дивизион_по_корпоративному_бизнесу","II. СЕБЕСТОИМОСТЬ РЕАЛИЗОВАННЫХ УСЛУГ: (сумма строк 1.1.+ 1.2.+ 1.3 )","2.4. Накладные затраты, всего","2.4.5. Командировочные расходы","20.27869964"
"2023","8","Дивизион_по_корпоративному_бизнесу","II. СЕБЕСТОИМОСТЬ РЕАЛИЗОВАННЫХ УСЛУГ: (сумма строк 1.1.+ 1.2.+ 1.3 )","2.4. Накладные затраты, всего","2.4.6. Подготовка и повышение квалификации кадров","1.35198"
"2023","8","Дивизион_по_корпоративному_бизнесу","II. СЕБЕСТОИМОСТЬ РЕАЛИЗОВАННЫХ УСЛУГ: (сумма строк 1.1.+ 1.2.+ 1.3 )","2.4. Накладные затраты, всего","2.4.10.Аренда оснвных срв производственного назн.","488.08869785"
"2023","8","Дивизион_по_корпоративному_бизнесу","II. СЕБЕСТОИМОСТЬ РЕАЛИЗОВАННЫХ УСЛУГ: (сумма строк 1.1.+ 1.2.+ 1.3 )","2.4. Накладные затраты, всего","2.4.13.Расходы по соглашениям с международ.операт.","1584.70474287"
"2023","8","Дивизион_по_корпоративному_бизнесу","II. СЕБЕСТОИМОСТЬ РЕАЛИЗОВАННЫХ УСЛУГ: (сумма строк 1.1.+ 1.2.+ 1.3 )","2.4. Накладные затраты, всего","2.4.14.Расходы по соглашениям с оператораи связи","381.01227333"
"2023","8","Дивизион_по_корпоративному_бизнесу","II. СЕБЕСТОИМОСТЬ РЕАЛИЗОВАННЫХ УСЛУГ: (сумма строк 1.1.+ 1.2.+ 1.3 )","2.4. Накладные затраты, всего","2.4.15. Расх. связанные с совместным оказан. услуг","80.53989374"
"2023","8","Дивизион_по_корпоративному_бизнесу","II. СЕБЕСТОИМОСТЬ РЕАЛИЗОВАННЫХ УСЛУГ: (сумма строк 1.1.+ 1.2.+ 1.3 )","2.4. Накладные затраты, всего","2.4.16. Расходы за контент","3.55584738"
"2023","8","Дивизион_по_корпоративному_бизнесу","II. СЕБЕСТОИМОСТЬ РЕАЛИЗОВАННЫХ УСЛУГ: (сумма строк 1.1.+ 1.2.+ 1.3 )","2.4. Накладные затраты, всего","2.4.20. Амортизационные отчисления","96.78063505"
"2023","8","Дивизион_по_корпоративному_бизнесу","II. СЕБЕСТОИМОСТЬ РЕАЛИЗОВАННЫХ УСЛУГ: (сумма строк 1.1.+ 1.2.+ 1.3 )","2.4. Накладные затраты, всего","2.4.21.Страхов.имущ.предй,трансп.,раб.произ. деят","3.41989516"
"2023","8","Дивизион_по_корпоративному_бизнесу","II. СЕБЕСТОИМОСТЬ РЕАЛИЗОВАННЫХ УСЛУГ: (сумма строк 1.1.+ 1.2.+ 1.3 )","2.4. Накладные затраты, всего","2.4.22. Прочие накладные расходы","172.2808333"
"2023","8","Дивизион_по_корпоративному_бизнесу","IV. РАСХОДЫ ПЕРИОДА (сумма строк 4.1 + 4.2 + производство готовой продукции )","4.1. Административные расходы, всего","4.1.2. Расходы по труду","71.0260555"
"2023","8","Дивизион_по_корпоративному_бизнесу","IV. РАСХОДЫ ПЕРИОДА (сумма строк 4.1 + 4.2 + производство готовой продукции )","4.1. Административные расходы, всего","4.1.6. Командировочные расходы","4.41300491"
"2023","8","Дивизион_по_корпоративному_бизнесу","IV. РАСХОДЫ ПЕРИОДА (сумма строк 4.1 + 4.2 + производство готовой продукции )","4.1. Административные расходы, всего","4.1.7. Подготовка и повышение квалификации кадров","0.45066"
"2023","8","Дивизион_по_корпоративному_бизнесу","IV. РАСХОДЫ ПЕРИОДА (сумма строк 4.1 + 4.2 + производство готовой продукции )","4.1. Административные расходы, всего","4.1.11. Аренда основных средств общеадм.назначения общеадминистрат.назначения","3.907"
"2023","8","Дивизион_по_корпоративному_бизнесу","IV. РАСХОДЫ ПЕРИОДА (сумма строк 4.1 + 4.2 + производство готовой продукции )","4.1. Административные расходы, всего","4.1.13. Расходы по банковским услугам","0.03084"
"2023","8","Дивизион_по_корпоративному_бизнесу","IV. РАСХОДЫ ПЕРИОДА (сумма строк 4.1 + 4.2 + производство готовой продукции )","4.1. Административные расходы, всего","4.1.14. Услуги связи","0.0124424"
"2023","8","Дивизион_по_корпоративному_бизнесу","IV. РАСХОДЫ ПЕРИОДА (сумма строк 4.1 + 4.2 + производство готовой продукции )","4.1. Административные расходы, всего","4.1.16. Представительские расходы","1.005837"
